timestep,source,target,unit,IsTruck
3189,-95,246,1,0
3190,-38,167,1,0
3190,-85,240,1,0
3191,-301,240,1,0
3191,-316,273,1,0
3192,-316,79,1,0
3192,-223,270,1,0
3194,-95,157,1,0
3195,-316,208,1,0
3196,316,45,1,1
3198,-71,79,1,0
3198,225,246,1,1
3198,-256,45,1,0
3199,-290,45,1,0
3199,-71,110,1,0
3201,71,196,1,1
3201,-95,156,1,0
3201,-85,74,1,0
3203,-223,74,1,0
3203,-316,196,1,0
3205,-85,313,1,0
3210,-162,203,1,0
3210,86,196,1,1
3212,-211,18,1,0
3212,71,240,1,1
3213,-38,167,1,0
3213,-71,110,1,0
3215,-71,18,1,0
3215,-71,313,1,0
3216,-283,221,1,0
3217,162,366,1,1
3218,-204,221,1,0
3218,-71,313,1,0
3222,-71,313,1,0
3222,-316,206,1,0
3222,-290,167,1,0
3222,-71,58,1,0
3224,95,208,1,1
3224,38,275,1,1
3226,-85,74,1,0
3226,-71,18,1,0
3226,-38,157,1,0
3227,-162,366,1,0
3227,-38,270,1,0
3228,-85,240,1,0
3228,-71,240,1,0
3234,-95,366,1,0
3234,162,240,1,1
3235,-15,366,1,0
3235,-85,246,1,0
3236,-85,246,1,0
3237,-71,214,1,0
3237,-290,208,1,0
3238,-71,240,1,0
3238,-38,221,1,0
3240,-38,206,1,0
3242,-71,45,1,0
3242,-71,313,1,0
3244,283,240,1,1
3246,-283,221,1,0
3246,-211,45,1,0
3247,-225,270,1,0
3247,-71,313,1,0
3248,-71,45,1,0
3248,-290,366,1,0
3250,-225,240,1,0
3253,-283,270,1,0
3254,-38,208,1,0
3254,-162,98,1,0
3256,-71,240,1,0
3258,-211,208,1,0
3260,-211,208,1,0
3261,-85,74,1,0
3263,-241,79,1,0
3265,-71,58,1,0
3267,-95,366,1,0
3269,225,157,1,1
3270,301,240,1,1
3270,-38,157,1,0
3271,-290,206,1,0
3273,-71,196,1,0
3276,-211,366,1,0
3278,-38,221,1,0
3279,-85,240,1,0
3282,-125,313,1,0
3282,-38,167,1,0
3285,-85,196,1,0
3285,-86,196,1,0
3286,-316,208,1,0
3287,-95,156,1,0
3288,-38,157,1,0
3288,71,18,1,1
3289,-283,221,1,0
3290,-95,203,1,0
3292,-85,110,1,0
3292,-71,196,1,0
3294,-71,313,1,0
3296,-290,18,1,0
3296,-71,18,1,0
3297,-85,246,1,0
3297,-290,208,1,0
3298,-162,366,1,0
3299,-71,240,1,0
3300,-71,110,1,0
3300,-241,45,1,0
3300,-38,221,1,0
3302,-38,156,1,0
3303,-211,45,1,0
3304,-38,208,1,0
3304,-204,167,1,0
3305,-211,98,1,0
3305,-38,208,1,0
3305,-85,58,1,0
3311,-71,240,1,0
3312,-85,196,1,0
3312,-38,206,1,0
3313,-301,58,1,0
3313,-85,74,1,0
3314,-95,74,1,0
3319,225,203,1,1
3319,-283,74,1,0
3319,-95,221,1,0
3320,-162,366,1,0
3323,211,167,1,1
3325,-95,203,1,0
3326,-86,273,1,0
3327,-95,208,1,0
3327,-301,79,1,0
3328,85,313,1,1
3330,-162,366,1,0
3332,-71,110,1,0
3332,-241,206,1,0
3332,-225,156,1,0
3333,-38,221,1,0
3334,-85,110,1,0
3334,-241,273,1,0
3337,-85,313,1,0
3339,85,246,1,1
3339,316,45,1,1
3339,-162,221,1,0
3340,-71,214,1,0
3340,-38,275,1,0
3343,283,74,1,1
3344,71,58,1,1
3346,-71,240,1,0
3348,-38,167,1,0
3348,-71,240,1,0
3350,-95,208,1,0
3351,-95,156,1,0
3352,85,273,1,1
3353,95,208,1,1
3353,71,273,1,1
3357,-38,167,1,0
3357,-85,246,1,0
3358,-225,58,1,0
3358,-225,74,1,0
3359,290,18,1,1
3359,-71,273,1,0
3360,-85,240,1,0
3362,-38,167,1,0
3366,-71,240,1,0
3367,-225,221,1,0
3369,-71,18,1,0
3370,-241,313,1,0
3371,-85,313,1,0
3371,225,157,1,1
3372,-85,240,1,0
3373,-290,221,1,0
3374,-204,221,1,0
3374,-38,270,1,0
3375,-71,240,1,0
3377,-225,58,1,0
3378,-283,79,1,0
3379,-290,18,1,0
3380,-316,18,1,0
3380,-38,156,1,0
3381,-71,79,1,0
3381,-71,79,1,0
3381,-71,273,1,0
3382,71,214,1,1
3382,-95,156,1,0
3385,-223,270,1,0
3385,-95,246,1,0
3386,86,45,1,1
3386,290,366,1,1
3386,-290,208,1,0
3388,283,270,1,1
3388,316,79,1,1
3389,-225,240,1,0
3389,-38,206,1,0
3390,-204,157,1,0
3394,-162,203,1,0
3394,-85,74,1,0
3394,316,206,1,1
3394,38,221,1,1
3396,-316,45,1,0
3397,-38,206,1,0
3397,-204,208,1,0
3397,-225,74,1,0
3399,-85,313,1,0
3401,-38,206,1,0
3402,-86,275,1,0
3403,-71,240,1,0
3404,-162,270,1,0
3404,-283,221,1,0
3406,-71,110,1,0
3407,-38,167,1,0
3407,225,156,1,1
3412,-241,18,1,0
3412,-85,246,1,0
3413,-71,240,1,0
3414,-316,18,1,0
3416,85,273,1,1
3417,-283,203,1,0
3418,-85,273,1,0
3419,-225,270,1,0
3419,-125,313,1,0
3419,-283,203,1,0
3420,-283,221,1,0
3420,-204,157,1,0
3420,125,273,1,1
3422,85,313,1,1
3422,-38,208,1,0
3424,-301,74,1,0
3424,-71,240,1,0
3427,-71,79,1,0
3427,-316,167,1,0
3428,-86,208,1,0
3431,-316,45,1,0
3434,85,74,1,1
3438,276,246,1,1
3440,-271,313,1,0
3445,-85,110,1,0
3445,-225,246,1,0
3445,276,246,1,1
3447,-71,240,1,0
3449,71,313,1,1
3450,-85,58,1,0
3453,-71,79,1,0
3453,-85,196,1,0
3454,-162,270,1,0
3455,-38,366,1,0
3457,-95,156,1,0
3458,-38,157,1,0
3459,-38,208,1,0
3459,-95,259,1,0
3460,256,79,1,1
3463,-162,259,1,0
3464,204,156,1,1
3465,-38,203,1,0
3466,-71,58,1,0
3468,211,275,1,1
3468,-85,246,1,0
3469,95,270,1,1
3469,-290,18,1,0
3470,38,156,1,1
3470,-85,313,1,0
3473,-162,259,1,0
3476,162,74,1,1
3479,-38,167,1,0
3479,38,366,1,1
3480,71,58,1,1
3480,-85,313,1,0
3480,-290,167,1,0
3480,-204,208,1,0
3482,-290,206,1,0
3484,-204,74,1,0
3484,-71,240,1,0
3485,-15,167,1,0
3486,85,240,1,1
3487,225,221,1,1
3489,-85,240,1,0
3489,-71,240,1,0
3489,-71,240,1,0
3491,-290,275,1,0
3492,71,45,1,1
3493,71,18,1,1
3494,-290,366,1,0
3494,-71,196,1,0
3496,-283,240,1,0
3496,-283,74,1,0
3498,-85,74,1,0
3500,85,246,1,1
3501,-225,203,1,0
3502,-38,270,1,0
3504,-71,196,1,0
3504,-85,313,1,0
3504,-162,366,1,0
3505,276,366,1,1
3506,38,208,1,1
3511,-86,156,1,0
3513,71,45,1,1
3513,-204,156,1,0
3518,-38,167,1,0
3518,71,240,1,1
3519,-95,214,1,0
3520,-71,18,1,0
3521,-225,221,1,0
3521,-38,167,1,0
3522,-38,167,1,0
3523,211,206,1,1
3524,95,156,1,1
3526,-316,156,1,0
3527,-225,259,1,0
3528,-86,45,1,0
3529,-38,167,1,0
3529,-86,208,1,0
3530,-283,203,1,0
3530,-290,206,1,0
3532,-316,156,1,0
3532,-95,221,1,0
3533,-71,240,1,0
3534,-204,208,1,0
3534,283,214,1,1
3534,-256,206,1,0
3536,-38,259,1,0
3539,316,196,1,1
3540,-301,240,1,0
3540,-316,18,1,0
3541,71,110,1,1
3542,-38,208,1,0
3542,-290,45,1,0
3545,-71,196,1,0
3545,-225,366,1,0
3547,-301,18,1,0
3548,-38,156,1,0
3550,-225,259,1,0
3551,-71,58,1,0
3552,-71,79,1,0
3554,-71,18,1,0
3555,-71,58,1,0
3557,-211,221,1,0
3558,225,221,1,1
3559,-85,246,1,0
3563,71,273,1,1
3565,283,110,1,1
3567,-71,58,1,0
3567,-225,366,1,0
3567,204,208,1,1
3568,-71,214,1,0
3568,-225,157,1,0
3570,-85,74,1,0
3571,-283,270,1,0
3572,-38,167,1,0
3573,38,156,1,1
3574,71,18,1,1
3575,-85,74,1,0
3576,-162,366,1,0
3576,-225,203,1,0
3576,-225,240,1,0
3577,-38,167,1,0
3578,225,366,1,1
3578,-85,313,1,0
3579,-71,214,1,0
3581,-85,246,1,0
3582,-85,74,1,0
3582,-71,240,1,0
3586,-38,167,1,0
3587,-85,74,1,0
3587,-85,246,1,0
3588,-85,74,1,0
3588,-71,18,1,0
3588,71,196,1,1
3590,-290,45,1,0
3592,290,18,1,1
3593,-260,273,1,0
3596,-85,246,1,0
3596,-71,240,1,0
3597,211,206,1,1
3598,-38,206,1,0
3598,71,313,1,1
3599,-211,18,1,0
3600,-271,240,1,0
3602,283,110,1,1
3602,86,18,1,1
3604,-85,58,1,0
3605,-225,366,1,0
3605,-71,240,1,0
3605,71,240,1,1
3606,-38,167,1,0
3607,-38,221,1,0
3609,-225,221,1,0
3610,-225,203,1,0
3611,-204,366,1,0
3611,-316,196,1,0
3611,-71,196,1,0
3612,283,270,1,1
3613,-316,208,1,0
3616,-38,208,1,0
3617,283,240,1,1
3617,-15,206,1,0
3618,-71,273,1,0
3618,38,156,1,1
3619,-71,18,1,0
3619,-162,259,1,0
3620,-85,246,1,0
3621,-95,366,1,0
3621,-38,156,1,0
3622,-162,270,1,0
3622,-86,18,1,0
3623,-204,157,1,0
3624,-125,206,1,0
3624,-225,366,1,0
3627,-71,110,1,0
3627,-225,366,1,0
3627,162,246,1,1
3629,-225,156,1,0
3629,-38,208,1,0
3631,-38,157,1,0
3631,-316,273,1,0
3637,-86,196,1,0
3637,-71,214,1,0
3641,-15,167,1,0
3642,-38,208,1,0
3643,-71,313,1,0
3643,-71,240,1,0
3647,-301,79,1,0
3648,-85,240,1,0
3648,-225,366,1,0
3650,-95,366,1,0
3651,-316,196,1,0
3652,71,58,1,1
3652,71,45,1,1
3652,-316,273,1,0
3655,290,208,1,1
3655,-162,259,1,0
3657,211,366,1,1
3660,71,240,1,1
3660,71,18,1,1
3660,-85,240,1,0
3661,-38,156,1,0
3661,-283,214,1,0
3661,-38,203,1,0
3663,-71,79,1,0
3664,-204,208,1,0
3665,301,196,1,1
3665,-316,196,1,0
3666,-162,259,1,0
3671,71,45,1,1
3671,-85,246,1,0
3671,38,156,1,1
3674,-71,18,1,0
3675,-85,58,1,0
3676,316,45,1,1
3678,-162,259,1,0
3679,-95,270,1,0
3680,-225,156,1,0
3681,-71,313,1,0
3681,-38,208,1,0
3682,71,18,1,1
3683,-85,58,1,0
3687,283,240,1,1
3687,-71,18,1,0
3689,-85,246,1,0
3690,-316,79,1,0
3690,-38,366,1,0
3690,211,45,1,1
3691,-38,206,1,0
3691,-71,110,1,0
3692,-301,273,1,0
3693,-316,196,1,0
3694,-71,240,1,0
3695,-71,313,1,0
3697,85,240,1,1
3700,38,74,1,1
3704,271,214,1,1
3707,125,273,1,1
3707,-38,208,1,0
3707,204,203,1,1
3707,85,273,1,1
3712,-256,98,1,0
3712,-71,196,1,0
3712,-71,110,1,0
3713,211,156,1,1
3713,-71,313,1,0
3715,-316,79,1,0
3716,-301,313,1,0
3717,-162,221,1,0
3720,85,196,1,1
3720,-71,273,1,0
3720,-71,18,1,0
3721,-204,74,1,0
3722,-271,74,1,0
3722,316,18,1,1
3724,-162,221,1,0
3725,-71,79,1,0
3725,-225,156,1,0
3728,-85,74,1,0
3728,-283,203,1,0
3729,-211,156,1,0
3729,71,18,1,1
3729,211,45,1,1
3730,-290,366,1,0
3732,-85,246,1,0
3735,-290,156,1,0
3736,-85,246,1,0
3736,-316,45,1,0
3737,290,156,1,1
3737,204,208,1,1
3738,-71,240,1,0
3738,-162,203,1,0
3740,-38,206,1,0
3740,162,98,1,1
3741,-85,313,1,0
3742,162,246,1,1
3742,-95,156,1,0
3743,-316,45,1,0
3744,-162,221,1,0
3745,-211,208,1,0
3746,316,206,1,1
3748,-85,110,1,0
3749,-95,208,1,0
3750,290,366,1,1
3751,-38,167,1,0
3753,162,74,1,1
3755,-204,270,1,0
3755,-316,273,1,0
3756,-85,313,1,0
3757,-204,203,1,0
3758,71,240,1,1
3759,-85,246,1,0
3762,225,156,1,1
3763,-225,221,1,0
3763,-225,156,1,0
3765,-71,18,1,0
3765,-271,110,1,0
3766,-283,74,1,0
3768,-283,221,1,0
3770,-225,259,1,0
3771,-71,196,1,0
3773,162,58,1,1
3773,-225,156,1,0
3773,-95,157,1,0
3775,225,156,1,1
3777,-283,221,1,0
3777,-225,156,1,0
3777,71,79,1,1
3778,162,240,1,1
3779,-316,79,1,0
3780,276,366,1,1
3781,-301,58,1,0
3781,85,58,1,1
3782,-290,221,1,0
3786,-225,58,1,0
3786,71,79,1,1
3790,-71,240,1,0
3793,85,74,1,1
3793,162,270,1,1
3793,-71,45,1,0
3794,271,74,1,1
3795,-38,366,1,0
3796,-211,167,1,0
3797,-290,45,1,0
3797,301,214,1,1
3798,162,74,1,1
3798,-283,58,1,0
3798,-71,214,1,0
3799,-211,156,1,0
3802,316,273,1,1
3803,-71,45,1,0
3807,-95,156,1,0
3807,-223,203,1,0
3807,283,214,1,1
3809,-290,221,1,0
3811,290,366,1,1
3811,-38,270,1,0
3813,-283,240,1,0
3814,-71,240,1,0
3814,-85,74,1,0
3815,-85,110,1,0
3815,-85,74,1,0
3817,-211,259,1,0
3818,71,79,1,1
3819,283,240,1,1
3822,-283,221,1,0
3822,-316,18,1,0
3822,-283,74,1,0
3822,-38,208,1,0
3823,71,214,1,1
3824,-38,221,1,0
3825,71,79,1,1
3825,-283,58,1,0
3826,256,196,1,1
3827,-15,45,1,0
3828,-95,208,1,0
3828,-162,270,1,0
3830,-38,167,1,0
3831,225,156,1,1
3831,-85,240,1,0
3833,-283,74,1,0
3833,-71,313,1,0
3833,-283,221,1,0
3833,125,18,1,1
3834,204,156,1,1
3837,-276,208,1,0
3837,125,313,1,1
3838,-86,45,1,0
3838,38,221,1,1
3840,-85,196,1,0
3841,-276,208,1,0
3841,71,214,1,1
3841,-15,366,1,0
3841,-71,110,1,0
3842,-301,74,1,0
3843,-225,366,1,0
3844,204,366,1,1
3844,-85,214,1,0
3844,-95,366,1,0
3847,-283,240,1,0
3848,-38,206,1,0
3848,-225,156,1,0
3849,316,208,1,1
3850,38,221,1,1
3850,-71,240,1,0
3851,71,79,1,1
3851,301,214,1,1
3853,71,313,1,1
3854,-38,221,1,0
3856,-316,18,1,0
3860,71,79,1,1
3861,-85,246,1,0
3861,271,246,1,1
3861,162,240,1,1
3862,-225,270,1,0
3863,-71,18,1,0
3864,-225,270,1,0
3865,256,208,1,1
3865,-71,58,1,0
3866,-211,18,1,0
3869,-85,18,1,0
3870,-283,270,1,0
3872,-38,156,1,0
3872,-95,221,1,0
3874,-71,313,1,0
3875,-85,240,1,0
3875,-38,167,1,0
3876,-71,240,1,0
3877,-86,18,1,0
3877,-316,273,1,0
3877,-162,74,1,0
3879,211,156,1,1
3881,-225,74,1,0
3881,301,58,1,1
3882,38,156,1,1
3883,-85,240,1,0
3883,-283,74,1,0
3884,71,45,1,1
3884,-85,196,1,0
3886,-85,110,1,0
3886,38,246,1,1
3887,290,156,1,1
3888,-290,45,1,0
3889,85,240,1,1
3890,-85,58,1,0
3890,-38,156,1,0
3890,-162,221,1,0
3891,85,58,1,1
3892,162,58,1,1
3892,71,240,1,1
3893,38,270,1,1
3894,-301,196,1,0
3895,71,240,1,1
3896,290,18,1,1
3897,-38,157,1,0
3901,-71,58,1,0
3903,-241,273,1,0
3904,-71,45,1,0
3905,-301,313,1,0
3906,-85,313,1,0
3906,-85,313,1,0
3906,162,221,1,1
3907,-95,259,1,0
3909,-283,270,1,0
3910,-85,313,1,0
3911,-225,74,1,0
3913,-71,313,1,0
3914,-271,74,1,0
3917,-316,275,1,0
3917,256,45,1,1
3919,-283,240,1,0
3921,-95,74,1,0
3921,-71,313,1,0
3922,-71,45,1,0
3922,-225,259,1,0
3924,-38,156,1,0
3927,-71,313,1,0
3927,-85,74,1,0
3927,71,45,1,1
3927,283,246,1,1
3927,-85,246,1,0
3928,-85,246,1,0
3929,283,214,1,1
3930,95,270,1,1
3930,71,79,1,1
3931,-211,45,1,0
3932,85,313,1,1
3932,-316,45,1,0
3933,71,313,1,1
3935,-38,206,1,0
3937,316,206,1,1
3938,-38,221,1,0
3939,-271,74,1,0
3940,-38,167,1,0
3940,-162,221,1,0
3942,-241,196,1,0
3943,-71,18,1,0
3943,95,156,1,1
3944,256,167,1,1
3946,-38,208,1,0
3947,-85,74,1,0
3949,-85,246,1,0
3949,-71,110,1,0
3951,316,45,1,1
3951,-71,18,1,0
3953,-71,18,1,0
3954,-211,45,1,0
3954,-225,156,1,0
3954,-204,366,1,0
3955,283,240,1,1
3956,-316,167,1,0
3957,-95,74,1,0
3957,-71,58,1,0
3958,271,196,1,1
3959,211,366,1,1
3959,-211,167,1,0
3960,71,273,1,1
3960,-38,167,1,0
3961,241,110,1,1
3962,-85,313,1,0
3964,-71,45,1,0
3964,-316,206,1,0
3965,-283,74,1,0
3965,-225,74,1,0
3965,162,246,1,1
3966,-71,79,1,0
3967,-85,74,1,0
3967,-85,246,1,0
3968,162,259,1,1
3969,-283,221,1,0
3970,71,110,1,1
3971,-211,18,1,0
3971,85,214,1,1
3976,-283,74,1,0
3977,316,196,1,1
3978,-301,58,1,0
3979,-71,196,1,0
3980,316,273,1,1
3980,-38,167,1,0
3980,-225,246,1,0
3981,-241,206,1,0
3982,-86,273,1,0
3984,-290,366,1,0
3984,204,156,1,1
3984,276,366,1,1
3984,-225,74,1,0
3989,211,156,1,1
3993,71,79,1,1
3994,-85,74,1,0
3994,-225,98,1,0
3996,-225,156,1,0
3996,-211,208,1,0
3997,86,18,1,1
3999,204,156,1,1
4000,-204,156,1,0
4001,290,259,1,1
4002,-85,240,1,0
4005,-260,196,1,0
4007,204,167,1,1
4011,-290,45,1,0
4012,-85,110,1,0
4013,-71,313,1,0
4013,-225,203,1,0
4013,204,74,1,1
4014,-85,246,1,0
4015,-38,208,1,0
4015,-290,208,1,0
4017,-71,58,1,0
4018,162,58,1,1
4018,-162,221,1,0
4018,-38,203,1,0
4020,-71,240,1,0
4022,211,366,1,1
4024,-71,18,1,0
4024,-211,45,1,0
4025,-211,156,1,0
4025,-162,221,1,0
4027,-204,157,1,0
4027,85,240,1,1
4028,-38,156,1,0
4029,-162,74,1,0
4029,-95,221,1,0
4030,71,214,1,1
4030,-38,206,1,0
4031,-71,58,1,0
4032,283,74,1,1
4032,-225,203,1,0
4033,-71,18,1,0
4034,271,240,1,1
4035,-71,79,1,0
4035,-71,273,1,0
4036,-301,74,1,0
4036,-71,240,1,0
4038,-290,18,1,0
4038,71,79,1,1
4039,71,273,1,1
4040,-162,270,1,0
4043,-71,110,1,0
4043,-211,18,1,0
4045,-162,246,1,0
4045,316,206,1,1
4046,276,203,1,1
4046,-38,208,1,0
4048,-162,270,1,0
4050,-71,313,1,0
4050,-211,275,1,0
4051,283,270,1,1
4051,-316,275,1,0
4052,-204,208,1,0
4053,-316,196,1,0
4054,-223,203,1,0
4061,-211,157,1,0
4062,-225,156,1,0
4064,-225,157,1,0
4065,-38,206,1,0
4066,-95,156,1,0
4068,-225,157,1,0
4069,-162,366,1,0
4070,38,270,1,1
4070,-283,221,1,0
4071,-38,167,1,0
4073,-71,18,1,0
4073,225,221,1,1
4076,-276,167,1,0
4077,-85,246,1,0
4078,-38,208,1,0
4078,-85,240,1,0
4079,38,206,1,1
4079,-316,79,1,0
4079,-71,18,1,0
4080,-85,246,1,0
4081,85,74,1,1
4082,162,74,1,1
4085,-85,58,1,0
4085,283,74,1,1
4088,-290,18,1,0
4088,-95,270,1,0
4089,-225,157,1,0
4089,71,45,1,1
4090,290,157,1,1
4092,86,45,1,1
4092,85,246,1,1
4092,85,240,1,1
4092,-162,366,1,0
4092,-85,240,1,0
4093,-85,313,1,0
4093,-225,221,1,0
4096,316,206,1,1
4096,-162,270,1,0
4097,-71,79,1,0
4098,290,45,1,1
4099,-290,259,1,0
4099,-290,156,1,0
4100,-85,246,1,0
4102,-125,18,1,0
4105,71,45,1,1
4105,-71,196,1,0
4106,-204,366,1,0
4107,-71,214,1,0
4107,-290,45,1,0
4112,-316,206,1,0
4112,-225,270,1,0
4112,204,156,1,1
4115,-85,240,1,0
4115,-125,79,1,0
4116,-85,74,1,0
4116,-225,366,1,0
4117,-95,259,1,0
4117,71,45,1,1
4119,-86,206,1,0
4120,-283,270,1,0
4122,-85,79,1,0
4123,-271,74,1,0
4124,-256,196,1,0
4125,290,18,1,1
4125,-162,203,1,0
4128,71,240,1,1
4128,-38,167,1,0
4129,-85,58,1,0
4130,-85,246,1,0
4132,71,18,1,1
4134,-85,58,1,0
4135,-125,18,1,0
4138,-204,208,1,0
4139,-225,240,1,0
4139,-225,74,1,0
4140,-290,208,1,0
4140,-95,366,1,0
4141,85,214,1,1
4141,204,157,1,1
4141,-225,156,1,0
4142,-256,18,1,0
4143,-85,58,1,0
4145,-256,273,1,0
4146,38,206,1,1
4148,-85,246,1,0
4148,-71,79,1,0
4148,-290,206,1,0
4149,85,313,1,1
4151,-162,221,1,0
4151,-316,45,1,0
4152,-38,208,1,0
4152,71,45,1,1
4152,162,259,1,1
4154,204,156,1,1
4154,-95,366,1,0
4155,-301,240,1,0
4156,283,74,1,1
4156,-71,18,1,0
4156,-162,74,1,0
4157,-316,79,1,0
4157,-38,206,1,0
4157,95,156,1,1
4158,-271,240,1,0
4159,-71,240,1,0
4159,-162,221,1,0
4159,204,156,1,1
4160,-85,74,1,0
4161,-241,79,1,0
4164,-225,156,1,0
4164,-283,246,1,0
4164,71,214,1,1
4164,-211,366,1,0
4165,-38,208,1,0
4165,-38,206,1,0
4166,-283,203,1,0
4166,-71,196,1,0
4167,-38,167,1,0
4169,-71,110,1,0
4170,86,18,1,1
4170,-211,366,1,0
4170,283,79,1,1
4170,-223,240,1,0
4173,-86,196,1,0
4173,85,214,1,1
4174,85,74,1,1
4174,-316,167,1,0
4177,-85,74,1,0
4177,-211,167,1,0
4178,283,221,1,1
4181,-162,259,1,0
4182,-276,156,1,0
4182,316,206,1,1
4184,-71,110,1,0
4184,-71,110,1,0
4185,-38,275,1,0
4185,-85,246,1,0
4186,225,221,1,1
4188,125,275,1,1
4189,241,110,1,1
4189,-223,240,1,0
4190,-225,156,1,0
4190,211,206,1,1
4190,211,206,1,1
4190,-276,167,1,0
4192,-71,196,1,0
4192,-223,214,1,0
4193,-316,45,1,0
4200,-38,208,1,0
4200,-38,208,1,0
4201,85,196,1,1
4203,125,196,1,1
4203,38,167,1,1
4204,86,156,1,1
4205,85,74,1,1
4207,38,366,1,1
4207,-241,214,1,0
4209,38,259,1,1
4209,225,203,1,1
4209,-162,203,1,0
4211,71,313,1,1
4212,-85,246,1,0
4212,-71,58,1,0
4213,-71,45,1,0
4213,-85,58,1,0
4213,-125,273,1,0
4213,-85,240,1,0
4213,71,273,1,1
4216,-85,313,1,0
4217,211,221,1,1
4218,-71,214,1,0
4219,71,58,1,1
4220,-85,74,1,0
4220,204,156,1,1
4220,-225,74,1,0
4221,-125,313,1,0
4223,-290,45,1,0
4224,-283,79,1,0
4224,-316,18,1,0
4225,-290,221,1,0
4226,-162,246,1,0
4226,86,273,1,1
4226,-71,273,1,0
4228,-71,45,1,0
4229,256,196,1,1
4229,283,74,1,1
4231,290,18,1,1
4232,-38,156,1,0
4233,85,313,1,1
4234,-85,58,1,0
4234,-38,221,1,0
4235,85,79,1,1
4235,95,156,1,1
4235,-225,58,1,0
4236,-38,270,1,0
4238,-71,58,1,0
4239,-38,156,1,0
4239,-204,208,1,0
4240,-204,156,1,0
4240,-204,366,1,0
4240,-290,208,1,0
4241,-162,74,1,0
4241,-85,58,1,0
4242,-283,240,1,0
4243,-85,246,1,0
4243,-71,58,1,0
4243,38,206,1,1
4243,-38,275,1,0
4244,-162,246,1,0
4244,-85,74,1,0
4245,-204,208,1,0
4247,85,214,1,1
4249,-162,259,1,0
4249,256,196,1,1
4249,-85,74,1,0
4250,-71,18,1,0
4250,-204,208,1,0
4250,276,156,1,1
4251,-85,58,1,0
4254,-71,313,1,0
4255,-271,74,1,0
4255,-316,196,1,0
4257,-301,240,1,0
4257,283,74,1,1
4258,-85,313,1,0
4258,-211,273,1,0
4260,-162,366,1,0
4260,71,79,1,1
4260,-316,156,1,0
4260,38,206,1,1
4261,-71,196,1,0
4261,-241,273,1,0
4261,95,156,1,1
4261,85,313,1,1
4262,-225,221,1,0
4265,-85,246,1,0
4266,-283,110,1,0
4266,204,203,1,1
4267,-38,246,1,0
4267,-95,157,1,0
4269,-71,196,1,0
4272,-38,206,1,0
4272,-162,221,1,0
4273,-316,196,1,0
4276,-225,366,1,0
4276,-71,45,1,0
4277,-71,58,1,0
4278,-211,366,1,0
4278,-71,313,1,0
4279,-38,270,1,0
4279,-301,74,1,0
4279,-85,74,1,0
4279,-71,214,1,0
4281,71,45,1,1
4282,316,273,1,1
4282,-71,240,1,0
4284,-85,74,1,0
4284,85,313,1,1
4286,-71,58,1,0
4289,211,45,1,1
4290,-316,45,1,0
4293,-38,221,1,0
4293,-71,240,1,0
4295,-283,74,1,0
4295,-71,240,1,0
4296,316,45,1,1
4297,-71,313,1,0
4297,301,58,1,1
4299,-225,366,1,0
4300,-38,366,1,0
4300,-204,259,1,0
4301,-85,58,1,0
4302,-85,74,1,0
4303,-162,221,1,0
4304,-283,74,1,0
4305,256,45,1,1
4306,71,273,1,1
4307,-71,240,1,0
4307,-38,167,1,0
4307,-225,366,1,0
4307,-71,273,1,0
4312,38,221,1,1
4313,-38,206,1,0
4313,211,45,1,1
4314,-85,240,1,0
4314,125,79,1,1
4315,-71,240,1,0
4315,-71,240,1,0
4316,-71,313,1,0
4318,283,58,1,1
4318,-71,18,1,0
4318,-290,18,1,0
4318,-225,221,1,0
4318,316,273,1,1
4321,-71,240,1,0
4323,-225,156,1,0
4323,-71,240,1,0
4323,-225,157,1,0
4323,-204,156,1,0
4325,-86,156,1,0
4325,283,240,1,1
4326,85,313,1,1
4326,-85,246,1,0
4334,71,214,1,1
4334,-225,259,1,0
4335,-38,259,1,0
4336,71,240,1,1
4337,-71,196,1,0
4337,-204,156,1,0
4339,283,240,1,1
4339,-38,167,1,0
4339,-301,313,1,0
4340,71,214,1,1
4340,211,206,1,1
4341,-225,270,1,0
4342,-316,206,1,0
4342,-71,240,1,0
4342,-290,221,1,0
4343,-85,74,1,0
4343,-290,221,1,0
4345,38,157,1,1
4346,-71,79,1,0
4346,-85,246,1,0
4346,-85,273,1,0
4350,-71,58,1,0
4350,-283,270,1,0
4352,-276,167,1,0
4352,-162,366,1,0
4353,-256,196,1,0
4354,-225,156,1,0
4355,-283,203,1,0
4355,-71,240,1,0
4356,-85,246,1,0
4357,-85,74,1,0
4357,316,18,1,1
4357,-85,240,1,0
4358,-85,58,1,0
4358,-85,79,1,0
4359,-225,156,1,0
4360,276,157,1,1
4361,-204,167,1,0
4362,85,58,1,1
4362,-241,110,1,0
4363,-71,240,1,0
4364,-204,203,1,0
4366,-283,270,1,0
4366,-162,270,1,0
4367,-86,206,1,0
4368,71,214,1,1
4369,38,74,1,1
4369,-38,221,1,0
4370,283,58,1,1
4371,301,58,1,1
4371,-256,196,1,0
4371,-71,313,1,0
4371,-225,221,1,0
4371,316,156,1,1
4372,162,58,1,1
4372,-85,58,1,0
4372,-204,208,1,0
4374,-38,167,1,0
4376,-225,221,1,0
4376,-71,240,1,0
4376,-225,221,1,0
4377,-316,18,1,0
4378,85,240,1,1
4378,283,74,1,1
4381,-38,167,1,0
4383,211,167,1,1
4388,-95,156,1,0
4389,-256,45,1,0
4393,-71,18,1,0
