osmid,origin,destination,oneway,lanes,name,highway,maxspeed,length,road_class,capacity,wkt
690,4,289,True,1,highway,motorway_link,16.67,0.21,9,4000,"LINESTRING (423621.9287711853 3395590.1159495236, 423621.878751177 3395589.91586949)"
691,289,177,True,1,highway,motorway_link,16.67,81.37,9,4000,"LINESTRING (423621.1684670631 3395586.9646890173, 423620.2981189238 3395578.5913396785, 423619.0676267272 3395545.8682504445, 423620.8283310092 3395505.6721720127)"
692,290,215,True,3,highway,motorway_link,16.67,56.13,9,2500,"LINESTRING (423428.9215683027 3392548.019110848, 423482.4929968747 3392531.1823761538)"
693,104,291,True,5,highway,motorway,20.3,54.66,14,2100,"LINESTRING (406040.8763501435 3384842.1867780746, 405996.5386150498 3384874.1795751913)"
694,291,292,True,5,highway,motorway,20.3,211.79,14,2100,"LINESTRING (405990.08603401785 3384878.8314359365, 405954.8719483823 3384904.261608004, 405940.12605002447 3384915.115949741, 405938.00520168355 3384916.6765739904, 405825.4101636692 3385011.944681232)"
695,292,133,True,3,highway,motorway,20.3,658.28,14,2100,"LINESTRING (405819.6578627475 3385012.3648492983, 405681.2625046037 3385120.2780145626, 405591.7767102852 3385193.317230248, 405526.15045978513 3385250.4900993956, 405314.08563385514 3385434.083536766)"
696,133,293,True,4,highway,motorway,20.3,54.79,14,2100,"LINESTRING (405304.9694873952 3385442.5369181186, 405263.445377752 3385478.3087268397)"
697,293,294,True,4,highway,motorway,20.3,58.36,14,2100,"LINESTRING (405257.44547779096 3385483.478294668, 405213.21028371353 3385521.5810357635)"
698,294,295,True,3,highway,motorway,20.3,707.94,14,2100,"LINESTRING (405207.1228487395 3385526.7606075914, 405184.2937170868 3385545.878254652, 404987.2749095632 3385671.0483226744, 404784.93397318706 3385758.1631686133, 404565.09603801236 3385804.7718120683)"
699,295,51,True,3,highway,motorway,20.3,5522.79,14,2100,"LINESTRING (404564.4157659038 3385804.861848082, 404387.67506962386 3385816.4864979433, 404360.92436934443 3385818.237198222, 404274.1296514567 3385817.606946121, 404035.1740692219 3385811.9046652103, 403958.81352500396 3385811.0343170706, 403583.3633449313 3385807.7530045444, 403385.2741092358 3385806.4824963436, 403192.1368543324 3385820.458086578, 403097.16886713717 3385833.683376695, 403007.68307281926 3385852.270811668, 402831.00240055023 3385905.7221922176, 402734.2637050718 3385947.9390789717, 402654.54181631707 3385982.722992537, 402549.0196074311 3386038.7153894952, 402436.8647454867 3386110.984297058, 402291.02641015174 3386220.7281946135, 402017.7871144316 3386443.6673702793, 401974.1596634515 3386481.55252434, 401917.71708642115 3386527.640959713, 401742.79711843305 3386667.8170301397, 401525.7803117083 3386826.310427494, 401269.3977586876 3387005.8522442193, 401024.43977549236 3387152.32083165, 400688.8055217903 3387331.4524843073, 400283.5434169447 3387547.518910874, 399960.24409721646 3387719.247602347, 399743.55742254487 3387832.883056527, 399638.2252896917 3387903.551323831)"
700,143,11,True,3,highway,motorway,20.3,1072.7,14,2100,"LINESTRING (420192.63705448125 3404522.769010567, 420454.52180838445 3404248.1091466285, 420928.39135620545 3403741.5765335923)"
701,124,104,True,2,highway,motorway_link,16.67,134.96,9,2500,"LINESTRING (406178.07623009617 3384761.369451145, 406110.8743493436 3384804.4816960427, 406063.9255698318 3384833.4582866775)"
702,202,296,True,4,highway,motorway,20.3,32.47,14,2100,"LINESTRING (398209.71638612414 3391999.8873581635, 398204.19167624053 3392031.8926602835)"
703,296,297,True,4,highway,motorway,20.3,72.34,14,2100,"LINESTRING (398202.8536410254 3392039.6232525203, 398190.5462180562 3392110.9342769287)"
704,297,264,True,3,highway,motorway,20.3,2562.33,14,2100,"LINESTRING (398189.27570985374 3392118.8374381927, 398169.06762661855 3392258.7033845684, 398164.965985963 3392295.177974403, 398149.5998395041 3392476.980695488, 398143.37735050824 3392720.2580064065, 398145.9283709164 3393190.6361576584, 398145.9583829214 3393493.2371980683, 398141.6866742382 3393642.226793904, 398127.2208879228 3393801.300423353, 398122.7290912039 3393847.7690107864, 398112.6950775983 3393937.8950612047, 398103.95158019924 3394001.180375329, 398090.1860739977 3394079.9918999383, 398076.76070384914 3394140.4860976157, 398052.22088792233 3394251.390459359, 398032.5430167738 3394328.021111618, 397997.2989191351 3394461.6945810025, 397984.9139651548 3394503.551323699, 397980.31212441705 3394519.1675701984, 397939.57582989894 3394656.9226722345)"
705,16,171,True,1,highway,motorway_link,16.67,413.03,9,2500,"LINESTRING (423409.26370515866 3388934.2836167226, 423441.656662342 3388921.918670746, 423474.83993565163 3388901.960687552, 423505.23209251394 3388878.9314758684, 423529.3417363733 3388854.411667946, 423547.63905529917 3388830.3920601024, 423561.21448547137 3388807.582936454, 423571.85874317476 3388783.1731725484, 423581.79271676455 3388751.280415445, 423585.1940773077 3388733.6133486195, 423588.47538983345 3388700.8302353756, 423587.99519775773 3388660.4540849165, 423580.24209651555 3388618.0871381373, 423576.6906759481 3388602.3608476226)"
706,191,298,True,4,highway,motorway,20.3,32.7,14,2100,"LINESTRING (409515.7437971325 3407734.176073329, 409548.4018603583 3407736.0593266306)"
707,299,300,True,3,highway,motorway,20.3,876.21,14,2100,"LINESTRING (409729.641856358 3407742.8370377156, 409869.88795479713 3407745.388058123, 410065.4061620812 3407741.7766135456, 410314.32572990935 3407729.321631554, 410352.70108004863 3407727.2608072236, 410558.41336496477 3407716.1863774527, 410605.42216848524 3407713.9354770924)"
708,300,117,True,4,highway,motorway,20.3,255.89,14,2100,"LINESTRING (410613.4203677656 3407713.5528240306, 410679.1616642841 3407710.4140685275, 410766.91676632594 3407706.2123878556, 410869.0076026603 3407699.389658764)"
709,298,299,True,4,highway,motorway,20.3,165.44,14,2100,"LINESTRING (409556.2850136195 3407736.509506703, 409635.964385368 3407741.086337434, 409641.1764702026 3407741.2363974596, 409721.6386550764 3407742.6969816945)"
710,292,131,True,2,highway,motorway_link,16.67,130.68,9,4000,"LINESTRING (405825.9703877577 3385018.187178232, 405825.68527371145 3385018.5323162857, 405729.4067623072 3385095.2530045593, 405725.99539776106 3385098.3892590622, 405724.2496994817 3385100.229995355)"
711,301,284,True,2,highway,motorway_link,16.67,42.61,9,2500,"LINESTRING (397390.7362940821 3400937.184776951, 397432.387954745 3400946.2634084034)"
712,-271,303,True,2,highway,motorway_link,16.67,225.3,9,4000,"LINESTRING (398115.5812320599 3395337.860047172, 397925.5152056487 3395371.383456535, 397894.08263261896 3395379.2115877867)"
713,303,304,True,1,highway,motorway_link,16.67,148.88,9,4000,"LINESTRING (397891.2264901637 3395382.9830963905, 397873.3393353008 3395408.3232324445, 397850.78031169093 3395470.2480023517, 397842.0668262972 3395487.094741046, 397824.579831499 3395515.135957532)"
714,304,305,True,1,highway,motorway_link,16.67,260.57,9,4000,"LINESTRING (397824.28971545235 3395515.476093586, 397779.11164422415 3395556.3424401237, 397730.8523405022 3395583.7834165124, 397718.53741453163 3395598.1291548093, 397700.3601436233 3395626.910667413, 397682.65306078934 3395716.4664897406)"
715,305,306,True,1,highway,motorway_link,16.67,465.43,9,4000,"LINESTRING (397682.60304078145 3395716.7265937813, 397603.41136411123 3396175.5601271857)"
716,306,268,True,1,highway,motorway_link,16.67,80.01,9,4000,"LINESTRING (397603.3413360993 3396175.8202312286, 397576.6206478239 3396251.2704113)"
717,-85,308,True,3,highway,motorway_link,16.67,672.64,9,4000,"LINESTRING (398369.1376546302 3396994.9979022816, 397896.5886350201 3397362.73499711, 397888.00520164706 3397369.4176701806, 397885.5242092494 3397371.348442489, 397838.0852336595 3397408.273212396)"
718,308,24,True,1,highway,motorway_link,16.67,620.52,9,4000,"LINESTRING (397834.20368103916 3397416.7666097535, 397751.72068784095 3397527.230795426, 397600.8803517067 3397760.09394068, 397589.4857938817 3397778.741399664, 397558.55342093285 3397840.045921471, 397540.7963180916 3397895.117950281, 397514.6058419015 3397945.8382383958)"
719,-301,310,True,1,highway,motorway_link,16.67,235.29,9,4000,"LINESTRING (397394.227690639 3400920.1379582235, 397621.64865902835 3400980.852243937)"
720,310,311,True,1,highway,motorway_link,16.67,257.31,9,4000,"LINESTRING (397622.0088030858 3400980.902263944, 397879.2917162511 3400989.1355572627)"
721,311,312,True,1,highway,motorway_link,16.67,221.79,9,4000,"LINESTRING (397880.54221645225 3400989.805825369, 397947.1388551077 3401082.5029041986, 397937.8751496268 3401133.1231522975, 397904.2216882422 3401178.241199514)"
722,37,313,True,2,highway,motorway_link,16.67,49.67,9,4000,"LINESTRING (416250.9953978019 3406547.428874473, 416237.64005566627 3406529.8568456625, 416224.2146855183 3406505.7171897995)"
723,312,314,True,1,highway,motorway_link,16.67,162.62,9,4000,"LINESTRING (397904.1416562279 3401178.3412395315, 397854.2216882402 3401235.033916601, 397841.9767902814 3401254.391659698, 397834.2436970434 3401280.0119077964, 397833.4333729157 3401317.476893789)"
724,314,27,True,1,highway,motorway_link,16.67,64.16,9,4000,"LINESTRING (397833.41336491134 3401317.7269938295, 397822.1388551083 3401380.9222719404)"
725,11,13,True,4,highway,motorway,20.3,14.39,14,2100,"LINESTRING (420959.20868313813 3403706.6775740096, 420967.899659529 3403695.202984174)"
726,315,13,True,1,highway,motorway_link,16.67,69.67,9,4000,"LINESTRING (420909.75390122464 3403734.5537244673, 420966.5266103087 3403694.1075459975)"
727,316,185,True,3,highway,motorway_link,16.67,63.03,9,2500,"LINESTRING (416250.38015170395 3406469.4076659917, 416267.9371745123 3406497.759006528, 416288.0752297343 3406519.6077460214)"
728,317,318,True,1,highway,motorway_link,16.67,418.72,9,4000,"LINESTRING (403187.1648655332 3407285.7842165963, 403602.98119206534 3407336.354444688)"
729,318,193,True,1,highway,motorway_link,16.67,68.63,9,4000,"LINESTRING (403603.2112841017 3407336.404464695, 403669.4377746985 3407354.4916995894)"
730,-55,320,True,2,highway,motorway_link,16.67,150.13,9,4000,"LINESTRING (408936.38455343235 3407431.322431879, 408934.4737891265 3407581.5025039045)"
731,320,321,True,1,highway,motorway_link,16.67,95.21,9,4000,"LINESTRING (408937.6250496314 3407589.8558452413, 408944.45778272493 3407606.9526839773, 408967.24689837114 3407627.881055325, 409006.5226086545 3407651.630555125)"
732,321,322,True,1,highway,motorway_link,16.67,335.74,9,4000,"LINESTRING (409007.1328527518 3407651.840639158, 409339.86594599223 3407697.6389584853)"
733,-71,324,True,2,highway,motorway_link,16.67,136.07,9,4000,"LINESTRING (399002.73109200597 3403886.3094267505, 398914.5007998884 3403989.9708913346)"
734,322,325,True,1,highway,motorway_link,16.67,158.19,9,4000,"LINESTRING (409340.13605403405 3407697.6789744897, 409497.38895519514 3407715.456085336)"
735,325,298,True,1,highway,motorway_link,16.67,53.8,9,4000,"LINESTRING (409497.72909125057 3407715.5361173498, 409548.61944739276 3407733.0631281515)"
736,-125,327,True,2,highway,motorway_link,16.67,84.54,9,4000,"LINESTRING (411372.1488591654 3407327.710987302, 411373.6994794139 3407412.274812833)"
737,327,328,True,1,highway,motorway_link,16.67,368.11,9,4000,"LINESTRING (411376.5206078662 3407420.498102147, 411381.00240058295 3407436.444480697, 411388.9955978612 3407456.602543923, 411440.27611006686 3407508.7133882614, 411604.63185236417 3407630.9122678097, 411654.1416562851 3407647.1087463996)"
738,328,329,True,1,highway,motorway_link,16.67,194.87,9,4000,"LINESTRING (411654.54181634984 3407647.188778412, 411849.1196474826 3407659.1235523233)"
739,329,106,True,1,highway,motorway_link,16.67,61.09,9,4000,"LINESTRING (411849.39975952724 3407659.1735723307, 411908.75350102386 3407673.7193906577)"
740,-256,331,True,2,highway,motorway_link,16.67,296.71,9,4000,"LINESTRING (414916.661664302 3408157.2227920066, 414675.38015169575 3407984.3436403507)"
741,331,332,True,1,highway,motorway_link,16.67,451.93,9,4000,"LINESTRING (414670.288114882 3407977.200783208, 414588.3853537771 3407869.657766003, 414538.9055618616 3407796.8886583615, 414482.4529808275 3407714.8058252297, 414430.6022405312 3407664.285617148, 414380.5122045162 3407637.2648088257)"
742,332,333,True,1,highway,motorway_link,16.67,113.32,9,4000,"LINESTRING (414379.9419764248 3407637.0847367966, 414352.6110440525 3407633.8234322746, 414331.832732727 3407638.635357046, 414316.1064422112 3407648.0691305543, 414304.26170431566 3407669.6777740107, 414300.97038778977 3407690.956285415)"
743,333,334,True,1,highway,motorway_link,16.67,54.52,9,4000,"LINESTRING (414301.1404558163 3407691.9666895787, 414314.2056819073 3407716.2163894544, 414337.77510967973 3407729.3816555617)"
744,324,335,True,1,highway,motorway_link,16.67,231.88,9,4000,"LINESTRING (398908.10324086563 3403994.5877380734, 398853.8615441859 3404049.639758881, 398828.89155619114 3404098.569330709, 398799.0296114124 3404193.757405937)"
745,334,336,True,1,highway,motorway_link,16.67,130.84,9,4000,"LINESTRING (414338.46538579 3407729.5817355933, 414363.4653857887 3407731.0423198277, 414466.5666262865 3407707.0827359958)"
746,336,285,True,1,highway,motorway_link,16.67,87.03,9,4000,"LINESTRING (414466.62665029516 3407707.0727319936, 414552.1008399714 3407690.5561253503)"
747,-316,338,True,2,highway,motorway_link,16.67,174.08,9,4000,"LINESTRING (416264.8209280145 3406461.0293146493, 416371.7987191307 3406598.4542846354)"
748,338,339,True,1,highway,motorway_link,16.67,270.7,9,4000,"LINESTRING (416379.401760347 3406603.071131376, 416395.66826695186 3406612.765008926, 416493.3673465826 3406622.158766428, 416555.2220884797 3406617.41686967, 416644.9479788365 3406598.6193506625)"
749,339,340,True,1,highway,motorway_link,16.67,218.38,9,4000,"LINESTRING (416645.2380948822 3406598.529314647, 416846.82873113826 3406514.3156291745)"
750,340,33,True,1,highway,motorway_link,16.67,76.25,9,4000,"LINESTRING (416846.93877515546 3406514.2756131687, 416919.2877147313 3406490.0959413014)"
751,-260,342,True,3,highway,motorway_link,16.67,95.17,9,4000,"LINESTRING (419759.8339332322 3403579.971891739, 419807.38295283983 3403662.4548849347)"
752,342,343,True,1,highway,motorway_link,16.67,495.02,9,4000,"LINESTRING (419808.73349305516 3403670.8982622866, 420072.3989592434 3404090.0859373473)"
753,343,344,True,1,highway,motorway_link,16.67,274.8,9,4000,"LINESTRING (420072.8391353133 3404090.5561254225, 420143.2573025811 3404139.3756532315, 420234.64385720284 3404158.3932602755, 420330.332132514 3404152.2708112947)"
754,344,345,True,1,highway,motorway_link,16.67,369.78,9,4000,"LINESTRING (420330.6622645665 3404152.2207912873, 420458.1332529626 3404116.1763735195, 420531.83273275424 3404080.4720918094, 420655.12204848265 3403985.5941406307)"
755,335,346,True,1,highway,motorway_link,16.67,313.18,9,4000,"LINESTRING (398798.9595834013 3404194.2175900103, 398798.1492592726 3404274.72979489, 398802.89115603035 3404323.499302693, 398812.0048014884 3404365.0359173375, 398839.83593394246 3404430.6021438255, 398877.1308519093 3404489.885857311)"
756,345,315,True,1,highway,motorway_link,16.67,356.99,9,4000,"LINESTRING (420655.2721085057 3403985.46408861, 420909.56382519274 3403734.713788494)"
757,-86,348,True,2,highway,motorway_link,16.67,732.73,9,4000,"LINESTRING (423183.62845105346 3402580.552123852, 422469.1876747395 3402416.5465216134)"
758,348,349,True,1,highway,motorway_link,16.67,308.71,9,4000,"LINESTRING (422461.704681543 3402412.3048249353, 422347.9391753398 3402359.443680477, 422300.99039582897 3402329.251603647, 422257.6130448872 3402297.8290346214, 422202.1408560119 3402248.8394387835)"
759,349,350,True,1,highway,motorway_link,16.67,191.17,9,4000,"LINESTRING (422201.8007199571 3402248.409266716, 422187.3149256392 3402222.108746507, 422184.62384920917 3402184.0335164163, 422207.8431369241 3402143.157165877, 422234.38375316997 3402125.5101070525, 422278.2412961881 3402120.308026221)"
760,350,2,True,1,highway,motorway_link,16.67,309.21,9,4000,"LINESTRING (422278.73149226647 3402120.3280342254, 422362.81512571964 3402136.434476804, 422405.0620244798 3402119.7878181376, 422548.82953148306 3402014.295621261)"
761,-211,352,True,3,highway,motorway_link,16.67,90.73,9,4000,"LINESTRING (422988.76550587587 3395184.18357658, 423079.53181240056 3395184.1835765797)"
762,352,353,True,1,highway,motorway_link,16.67,347.45,9,4000,"LINESTRING (423087.2849136395 3395187.0447210395, 423433.5934370521 3395157.2828162774)"
763,353,354,True,1,highway,motorway_link,16.67,360.41,9,4000,"LINESTRING (423434.373749175 3395157.002704232, 423503.6714682629 3395108.963488548, 423623.2392953951 3394993.15716602, 423649.319727569 3394951.4304753444, 423671.65866314265 3394895.1379583394)"
764,354,355,True,1,highway,motorway_link,16.67,84.67,9,4000,"LINESTRING (423671.7486991574 3394894.82783429, 423686.784713562 3394811.4744929555)"
765,346,68,True,1,highway,motorway_link,16.67,148.28,9,4000,"LINESTRING (398877.2108839216 3404490.025913333, 398942.99719844805 3404622.989098605)"
766,355,174,True,1,highway,motorway_link,16.67,34.26,9,4000,"LINESTRING (423686.9747895925 3394810.9542848715, 423704.1516603413 3394781.3024241272)"
767,-290,357,True,3,highway,motorway_link,16.67,53.04,9,4000,"LINESTRING (423424.4497795879 3392527.260807526, 423474.54981960397 3392509.7938207327)"
768,357,358,True,1,highway,motorway_link,16.67,80.02,9,4000,"LINESTRING (423482.4629848714 3392509.9238727535, 423554.2917163636 3392474.599743101)"
769,358,359,True,1,highway,motorway_link,16.67,371.86,9,4000,"LINESTRING (423554.89195645956 3392474.099543023, 423595.4181669431 3392417.6269539883, 423620.33813493024 3392342.8970620325, 423623.94957951 3392119.197582246)"
770,359,360,True,1,highway,motorway_link,16.67,300.72,9,4000,"LINESTRING (423623.93957550684 3392118.997502213, 423591.53661432397 3391819.9078663657)"
771,360,250,True,1,highway,motorway_link,16.67,93.09,9,4000,"LINESTRING (423591.5266103204 3391819.6177503187, 423598.6694674639 3391726.7606074624)"
772,-15,362,True,2,highway,motorway_link,16.67,104.83,9,4000,"LINESTRING (423306.7777107614 3388940.0509236464, 423410.089035291 3388922.043720764)"
773,362,363,True,1,highway,motorway_link,16.67,377.38,9,4000,"LINESTRING (423417.78711452236 3388918.1871781484, 423444.3577427735 3388907.4728924334, 423493.16726658354 3388871.688578709, 423521.3485390942 3388840.125953659, 423552.01080399845 3388792.1567659867, 423566.06642624765 3388759.963888835, 423574.81992764806 3388712.214789197, 423578.6714682642 3388664.2055855165, 423568.09723857313 3388607.91306851)"
774,363,172,True,1,highway,motorway_link,16.67,64.73,9,4000,"LINESTRING (423568.0772305696 3388607.8030244927, 423560.3941573396 3388543.5073062074)"
775,-38,365,True,2,highway,motorway_link,16.67,100.54,9,4000,"LINESTRING (419436.83973555494 3384698.6593671106, 419454.2667063434 3384660.799223053, 419465.49619813927 3384602.976093802)"
776,54,366,True,3,highway,motorway_link,16.67,113.39,9,4000,"LINESTRING (399616.30652218446 3388447.0187107753, 399628.17126808246 3388453.8914598743, 399712.9151656419 3388506.452484283)"
777,365,367,True,1,highway,motorway_link,16.67,218.2,9,4000,"LINESTRING (419464.4857939781 3384594.3576464243, 419461.9147655668 3384550.3200313784, 419446.67867112876 3384498.599343104, 419426.21048385417 3384471.5485227755, 419402.1408560042 3384448.6493631126, 419355.77230858314 3384422.738998968)"
778,367,262,True,1,highway,motorway_link,16.67,50.49,9,4000,"LINESTRING (419355.64225656237 3384422.6589669553, 419314.1156459192 3384393.897462353)"
779,-276,369,True,3,highway,motorway_link,16.67,89.89,9,4000,"LINESTRING (418021.88875515864 3382467.2768141343, 417991.15646224073 3382551.7906196546)"
780,369,370,True,1,highway,motorway_link,16.67,505.79,9,4000,"LINESTRING (417985.7142853691 3382558.1831766767, 417926.1304518353 3382765.165969791, 417893.327330588 3383053.911467983)"
781,370,371,True,1,highway,motorway_link,16.67,619.62,9,4000,"LINESTRING (417893.0272105398 3383054.6817761078, 417675.1800716819 3383351.940679662, 417603.89155627554 3383478.531315914, 417576.8207279435 3383535.8642490865, 417569.8679468315 3383577.931075817)"
782,371,372,True,1,highway,motorway_link,16.67,611.06,9,4000,"LINESTRING (417569.8479388292 3383578.0111078303, 417560.55422134267 3383620.7482026666, 417566.8067223418 3383694.6277544857, 417597.20888320624 3383802.3608477204, 417590.496198133 3383858.4933007015, 417577.46098404593 3383901.280415545, 417555.5122045339 3383928.4412798905, 417522.2989192212 3383953.011107822, 417449.34973954747 3383979.981896136, 417390.9063621966 3383991.586537993, 417324.28971553734 3383990.095941754)"
783,372,373,True,1,highway,motorway_link,16.67,682.93,9,4000,"LINESTRING (417324.0496194994 3383990.075933752, 417209.87394923234 3383969.847842515, 417135.13405327353 3383944.2476024195, 416991.2665062527 3383888.425273489, 416934.11364510737 3383873.2792150667, 416661.8647455476 3383835.8842570824)"
784,373,144,True,1,highway,motorway_link,16.67,58.0,9,4000,"LINESTRING (416661.5746295011 3383835.814229074, 416606.56262469996 3383817.3768541245)"
785,-204,375,True,3,highway,motorway_link,16.67,211.57,9,4000,"LINESTRING (414418.01720652217 3384347.1787748807, 414428.12124813854 3384135.7642090567)"
786,375,376,True,1,highway,motorway_link,16.67,727.82,9,4000,"LINESTRING (414431.7126847144 3384127.9310758053, 414435.9643853939 3384043.0271142228, 414407.5430168464 3383937.0147092626, 414343.9675866739 3383870.8382386756, 414295.2380948771 3383832.042720469, 414178.19127614924 3383787.234797303, 414090.5862341317 3383768.947482375, 413926.2705078407 3383775.9702914995)"
787,-241,378,True,2,highway,motorway_link,16.67,103.69,9,4000,"LINESTRING (402895.8083229149 3406948.0691305683, 402899.7899155518 3407051.720591152)"
788,376,379,True,1,highway,motorway_link,16.67,338.21,9,4000,"LINESTRING (413925.98039179476 3383775.990299502, 413588.0852337296 3383793.5073063048)"
789,379,149,True,1,highway,motorway_link,16.67,38.4,9,4000,"LINESTRING (413587.59503765096 3383793.4572862964, 413550.4801917118 3383783.4933007034)"
790,-95,381,True,2,highway,motorway_link,16.67,107.61,9,4000,"LINESTRING (410714.2006798959 3383920.0329165477, 410729.2266902998 3383813.430275492)"
791,381,382,True,1,highway,motorway_link,16.67,231.8,9,4000,"LINESTRING (410731.0824325965 3383807.35284452, 410719.29771871073 3383575.76020747)"
792,382,383,True,1,highway,motorway_link,16.67,150.28,9,4000,"LINESTRING (410719.28771470906 3383575.6301554507, 410716.3665462419 3383553.661367934, 410712.6750696511 3383535.7041850616, 410704.96198441676 3383525.450083422, 410693.76750662597 3383513.6653695367, 410676.690675895 3383507.4528845428, 410657.82312887517 3383504.1815760196, 410614.48579394125 3383501.1303555304)"
793,383,164,True,1,highway,motorway_link,16.67,92.56,9,4000,"LINESTRING (410614.2957179099 3383501.1003435263, 410523.37935136387 3383483.523312714)"
794,-225,385,True,2,highway,motorway_link,16.67,77.63,9,4000,"LINESTRING (408210.79431733966 3384178.416269884, 408211.4445774433 3384100.760207459)"
795,385,386,True,1,highway,motorway_link,16.67,46.11,9,4000,"LINESTRING (408208.8035210211 3384092.456886131, 408204.95198040496 3384077.911067805, 408192.3569423899 3384071.7686108216, 408175.43017168134 3384069.5777344727)"
796,386,387,True,1,highway,motorway_link,16.67,92.46,9,4000,"LINESTRING (408174.8199275831 3384069.607746477, 408085.25410125306 3384092.7269941745)"
797,387,388,True,1,highway,motorway_link,16.67,43.23,9,4000,"LINESTRING (408085.0040012124 3384092.767010182, 408041.94677832315 3384096.8386388323)"
798,378,317,True,1,highway,motorway_link,16.67,389.99,9,4000,"LINESTRING (402902.92116805207 3407059.90386446, 402917.0568223142 3407101.2904190826, 402936.5546214338 3407146.9987023952, 402962.44497757615 3407181.7225919506, 402997.0788311183 3407217.5669296845, 403042.73709442414 3407245.4280741415, 403087.9351736556 3407262.584936886, 403186.984793504 3407285.754204592)"
799,388,389,True,1,highway,motorway_link,16.67,322.92,9,4000,"LINESTRING (408041.2164862071 3384096.7385988166, 407936.9747895277 3384056.3424403532, 407886.49459745054 3384063.2051854534, 407832.99319689 3384080.5021042195, 407732.1128447486 3384106.1123483176)"
800,389,134,True,1,highway,motorway_link,16.67,68.96,9,4000,"LINESTRING (407731.9127647164 3384106.1523643225, 407663.41536575655 3384114.385657639)"
801,-162,391,True,1,highway,motorway_link,16.67,497.35,9,4000,"LINESTRING (406876.7506998864 3385281.272412319, 406701.60063986224 3384815.5761338165)"
802,391,392,True,1,highway,motorway_link,16.67,476.29,9,4000,"LINESTRING (406701.49059584516 3384815.306025775, 406650.53021169035 3384685.5941410214, 406601.5606238559 3384640.2159897615, 406558.60344098305 3384616.8366380236, 406469.2777106897 3384617.4268741165, 406444.6478587493 3384624.379655228, 406348.3293313388 3384669.887858509)"
803,392,393,True,1,highway,motorway_link,16.67,322.29,9,4000,"LINESTRING (406348.1692673112 3384669.977894524, 406074.1796714724 3384839.9358777143)"
804,393,291,True,1,highway,motorway_link,16.67,84.19,9,4000,"LINESTRING (406074.0296114483 3384840.025913728, 405997.9491792753 3384876.150363507)"
805,-243,395,True,3,highway,motorway_link,16.67,252.83,9,4000,"LINESTRING (405085.4041612638 3384769.7678104886, 405312.74509763945 3384880.6321562235)"
806,395,396,True,1,highway,motorway_link,16.67,512.41,9,4000,"LINESTRING (405316.68667427194 3384886.6845771936, 405731.9827927196 3385187.184777267)"
807,396,397,True,1,highway,motorway_link,16.67,96.17,9,4000,"LINESTRING (405732.7931168502 3385187.484897315, 405745.9183669494 3385188.5653294874, 405753.55142017064 3385187.7249933537, 405762.8651456615 3385183.5233126823, 405774.51980752585 3385175.009907319, 405780.6022404986 3385152.3908597007, 405776.5606238521 3385139.435677629, 405767.59703841776 3385129.0615279675)"
808,397,398,True,1,highway,motorway_link,16.67,38.34,9,4000,"LINESTRING (405767.4869944011 3385128.951483951, 405756.08243257477 3385117.977094196, 405745.12805082276 3385115.1959817503, 405734.02360904566 3385116.776614002)"
809,398,399,True,1,highway,motorway_link,16.67,510.99,9,4000,"LINESTRING (405733.22328891937 3385117.1267540585, 405339.40576190595 3385443.0471221986)"
810,399,293,True,1,highway,motorway_link,16.67,82.67,9,4000,"LINESTRING (405339.105641858 3385443.2472022315, 405265.24609803886 3385480.4620881844)"
811,-283,401,True,2,highway,motorway_link,16.67,121.26,9,4000,"LINESTRING (399693.20228048775 3388544.6027443875, 399586.5646254249 3388486.7796151363)"
812,401,402,True,1,highway,motorway_link,16.67,534.08,9,4000,"LINESTRING (399580.5922364702 3388482.2027844046, 399477.6310519974 3388440.5661297436, 399424.2396954531 3388428.271211777, 399355.4221684412 3388421.3684506714, 399295.99839893525 3388429.441679963, 399244.7979187409 3388443.8374382667, 399216.3365341879 3388455.7422001706, 399130.0020003734 3388493.4572862047, 399083.73349297076 3388533.313228581)"
813,402,403,True,1,highway,motorway_link,16.67,223.46,9,4000,"LINESTRING (399083.3733489126 3388533.773412654, 398977.5710279851 3388730.7021841593)"
814,403,101,True,1,highway,motorway_link,16.67,64.96,9,4000,"LINESTRING (398977.4709879688 3388730.8622481856, 398940.04601798 3388783.9935006853)"
815,-223,405,True,2,highway,motorway_link,16.67,151.27,9,4000,"LINESTRING (398825.35514162754 3391475.805225319, 398680.81732650124 3391430.9472821457)"
816,405,406,True,1,highway,motorway_link,16.67,377.5,9,4000,"LINESTRING (398672.1688671174 3391430.9522841456, 398645.848338906 3391429.1715718606, 398626.56062382023 3391432.79302044, 398391.13645415136 3391577.8610476484, 398352.0208078923 3391616.686577859)"
817,406,407,True,1,highway,motorway_link,16.67,388.99,9,4000,"LINESTRING (398351.62064782984 3391617.3268339615, 398231.9327726773 3391987.604945198)"
818,407,296,True,1,highway,motorway_link,16.67,50.83,9,4000,"LINESTRING (398231.82272866066 3391987.8750532405, 398207.54301677505 3392032.5529243886)"
